Sura_No,Verse_No,Word_No,Word,Normalized_Word,Verdict,Termination,Peel_Count,Peeled_Prefixes,Licenses,Stem_Surface,Stem_Pattern,Stem_Consonants,Closed_Form_Proof,Deferred_Candidate_Prefix,Root_Work,Root_Proven,Stem_Proof,Note,Trace_Anchor,Parent_Anchor
0,85,2,بَرِحَ,بَرِحَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,بَرِحَ,CV·CV·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:85:2,aslot/axis3/0:85:2
0,85,3,الْجَهْلُ,ءَلْجَهْلُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْجَهْلُ,CVC·CVC·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:85:3,aslot/axis3/0:85:3
0,85,4,مُضِرًّا,مُضِرْرَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مُضِرْرَنْاْ,CV·CVC·CVCC,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:85:4,aslot/axis3/0:85:4
0,86,1,مَا,مَاْ,DEFER,DEFER_UNRESOLVED_CLOSURE,0,,,,,0,UNRESOLVED,,NONE,NO,NOT_CLAIMED,"شهاداتٌ متعارضة: ['حرف', 'مبنيّ']",aslot/axis4/0:86:1,aslot/axis3/0:86:1
0,86,2,فَتِئَ,فَتِئَ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «تِئَ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة فَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:86:2,aslot/axis3/0:86:2
0,86,3,سَرْمِينُ,سَرْمِيْنُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,سَرْمِيْنُ,CVC·CVV·CV,4,NOT_MATCHED,سَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: سَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:86:3,aslot/axis3/0:86:3
0,86,4,مُتَبَسِّمًا,مُتَبَسْسِمَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مُتَبَسْسِمَنْاْ,CV·CV·CVC·CV·CVCC,8,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:86:4,aslot/axis3/0:86:4
0,87,1,مَا,مَاْ,DEFER,DEFER_UNRESOLVED_CLOSURE,0,,,,,0,UNRESOLVED,,NONE,NO,NOT_CLAIMED,"شهاداتٌ متعارضة: ['حرف', 'مبنيّ']",aslot/axis4/0:87:1,aslot/axis3/0:87:1
0,87,2,انْفَكَّ,ءَنْفَكْكَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَنْفَكْكَ,CVC·CVC·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:87:2,aslot/axis3/0:87:2
0,87,3,هَاشِمٌ,هَاْشِمُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,هَاْشِمُنْ,CVV·CV·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:87:3,aslot/axis3/0:87:3
0,87,4,عَالِمًا,عَاْلِمَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,عَاْلِمَنْاْ,CVV·CV·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:87:4,aslot/axis3/0:87:4
0,88,1,مَا,مَاْ,DEFER,DEFER_UNRESOLVED_CLOSURE,0,,,,,0,UNRESOLVED,,NONE,NO,NOT_CLAIMED,"شهاداتٌ متعارضة: ['حرف', 'مبنيّ']",aslot/axis4/0:88:1,aslot/axis3/0:88:1
0,88,2,دَامَ,دَاْمَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,دَاْمَ,CVV·CV,2,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:88:2,aslot/axis3/0:88:2
0,88,3,الْفَاسِقُ,ءَلْفَاْسِقُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْفَاْسِقُ,CVC·CVV·CV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:88:3,aslot/axis3/0:88:3
0,88,4,مُتَرَدِّدًا,مُتَرَدْدِدَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مُتَرَدْدِدَنْاْ,CV·CV·CVC·CV·CVCC,8,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:88:4,aslot/axis3/0:88:4
0,89,1,لَيْسَ,لَيْسَ,DEFER,DEFER_VERBAL_OPERATOR_REGISTRY_TAG,0,,,,,0,NOT_A_CLOSED_FORM_VERBAL_OPERATOR,,NONE,NO,NOT_CLAIMED,OWNER_RULING_1: WORD_CLASS=فعل ، OPERATOR_ROLE=TRUE ، TAG_حرف=NO,aslot/axis4/0:89:1,aslot/axis3/0:89:1
0,89,2,زَيْدٌ,زَيْدُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدُنْ,CVC·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:89:2,aslot/axis3/0:89:2
0,89,3,حَاضِرًا,حَاْضِرَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,حَاْضِرَنْاْ,CVV·CV·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:89:3,aslot/axis3/0:89:3
0,90,1,عَسَى,عَسَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,عَسَاْ,CV·CVV,2,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:90:1,aslot/axis3/0:90:1
0,90,2,زَيْدٌ,زَيْدُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدُنْ,CVC·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:90:2,aslot/axis3/0:90:2
0,90,3,أَنْ,أَنْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:90:3,aslot/axis3/0:90:3
0,90,4,يَحْضُرَ,يَحْضُرَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,يَحْضُرَ,CVC·CV·CV,4,NOT_MATCHED,يَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: يَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:90:4,aslot/axis3/0:90:4
0,91,1,كَادَ,كَاْدَ,BLOCK,BLOCK_SYLLABLE_BOUNDARY_CROSSED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,القطع عند 2 يعبر حدًّا مقطعيًّا (CVV·CV),aslot/axis4/0:91:1,aslot/axis3/0:91:1
0,91,2,زَيْدٌ,زَيْدُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدُنْ,CVC·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:91:2,aslot/axis3/0:91:2
0,91,3,يَقُومُ,يَقُوْمُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,يَقُوْمُ,CV·CVV·CV,3,NOT_MATCHED,يَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: يَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:91:3,aslot/axis3/0:91:3
0,92,1,كَرُبَ,كَرُبَ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «رُبَ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة كَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:92:1,aslot/axis3/0:92:1
0,92,2,الْقَلْبُ,ءَلْقَلْبُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْقَلْبُ,CVC·CVC·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:92:2,aslot/axis3/0:92:2
0,92,3,يَذُوبُ,يَذُوْبُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,يَذُوْبُ,CV·CVV·CV,3,NOT_MATCHED,يَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: يَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:92:3,aslot/axis3/0:92:3
0,93,1,أَوْشَكَ,أَوْشَكَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,أَوْشَكَ,CVC·CV·CV,4,NOT_MATCHED,أَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: أَ — INTERROGATIVE_HAMZA_PREFIX = DEFER,aslot/axis4/0:93:1,aslot/axis3/0:93:1
0,93,2,زَيْدٌ,زَيْدُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدُنْ,CVC·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:93:2,aslot/axis3/0:93:2
0,93,3,أَنْ,أَنْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:93:3,aslot/axis3/0:93:3
0,93,4,يَقُومَ,يَقُوْمَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,يَقُوْمَ,CV·CVV·CV,3,NOT_MATCHED,يَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: يَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:93:4,aslot/axis3/0:93:4
0,94,1,نِعْمَ,نِعْمَ,DEFER,DEFER_VERBAL_OPERATOR_REGISTRY_TAG,0,,,,,0,NOT_A_CLOSED_FORM_VERBAL_OPERATOR,,NONE,NO,NOT_CLAIMED,OWNER_RULING_1: WORD_CLASS=فعل ، OPERATOR_ROLE=TRUE ، TAG_حرف=NO,aslot/axis4/0:94:1,aslot/axis3/0:94:1
0,94,2,الرَّجُلُ,ءَرْرَجُلُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَرْرَجُلُ,CVC·CV·CV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:94:2,aslot/axis3/0:94:2
0,94,3,مُحَمَّدٌ,مُحَمْمَدُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مُحَمْمَدُنْ,CV·CVC·CV·CVC,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:94:3,aslot/axis3/0:94:3
0,95,1,بِئْسَ,بِئْسَ,DEFER,DEFER_VERBAL_OPERATOR_REGISTRY_TAG,0,,,,,0,NOT_A_CLOSED_FORM_VERBAL_OPERATOR,,NONE,NO,NOT_CLAIMED,OWNER_RULING_1: WORD_CLASS=فعل ، OPERATOR_ROLE=TRUE ، TAG_حرف=NO,aslot/axis4/0:95:1,aslot/axis3/0:95:1
0,95,2,الطَّالِبُ,ءَطْطَاْلِبُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَطْطَاْلِبُ,CVC·CVV·CV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:95:2,aslot/axis3/0:95:2
0,95,3,النَّوَّامُ,ءَنْنَوْوَاْمُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَنْنَوْوَاْمُ,CVC·CVC·CVV·CV,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:95:3,aslot/axis3/0:95:3
0,96,1,سَاءَ,سَاْءَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,سَاْءَ,CVV·CV,2,NOT_MATCHED,سَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: سَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:96:1,aslot/axis3/0:96:1
0,96,2,الطَّالِبُ,ءَطْطَاْلِبُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَطْطَاْلِبُ,CVC·CVV·CV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:96:2,aslot/axis3/0:96:2
0,96,3,الْكَسُولُ,ءَلْكَسُوْلُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْكَسُوْلُ,CVC·CV·CVV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:96:3,aslot/axis3/0:96:3
0,97,1,حَبَّذَا,حَبْبَذَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,حَبْبَذَاْ,CVC·CV·CVV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:97:1,aslot/axis3/0:97:1
0,97,2,زَيْدٌ,زَيْدُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدُنْ,CVC·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:97:2,aslot/axis3/0:97:2
0,98,1,حَسِبْتُ,حَسِبْتُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,حَسِبْتُ,CV·CVC·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:98:1,aslot/axis3/0:98:1
0,98,2,زَيْدًا,زَيْدَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدَنْاْ,CVC·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:98:2,aslot/axis3/0:98:2
0,98,3,حَاضِرًا,حَاْضِرَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,حَاْضِرَنْاْ,CVV·CV·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:98:3,aslot/axis3/0:98:3
0,99,1,خِلْتُ,خِلْتُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,خِلْتُ,CVC·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:99:1,aslot/axis3/0:99:1
0,99,2,الْهِلَالَ,ءَلْهِلَاْلَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْهِلَاْلَ,CVC·CV·CVV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:99:2,aslot/axis3/0:99:2
0,99,3,لَائِحًا,لَاْئِحَنْاْ,BLOCK,BLOCK_SYLLABLE_BOUNDARY_CROSSED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,القطع عند 2 يعبر حدًّا مقطعيًّا (CVV·CV·CVCC),aslot/axis4/0:99:3,aslot/axis3/0:99:3
0,100,1,ظَنَنْتُ,ظَنَنْتُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ظَنَنْتُ,CV·CVC·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:100:1,aslot/axis3/0:100:1
0,100,2,زَيْدًا,زَيْدَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدَنْاْ,CVC·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:100:2,aslot/axis3/0:100:2
0,100,3,قَائِمًا,قَاْئِمَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,قَاْئِمَنْاْ,CVV·CV·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:100:3,aslot/axis3/0:100:3
0,101,1,رَأَيْتُ,رَأَيْتُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,رَأَيْتُ,CV·CVC·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:101:1,aslot/axis3/0:101:1
0,101,2,الطَّالِبَ,ءَطْطَاْلِبَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَطْطَاْلِبَ,CVC·CVV·CV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:101:2,aslot/axis3/0:101:2
0,101,3,نَاجِحًا,نَاْجِحَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,نَاْجِحَنْاْ,CVV·CV·CVCC,5,NOT_MATCHED,نَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: نَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:101:3,aslot/axis3/0:101:3
0,102,1,عَلِمْتُ,عَلِمْتُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,عَلِمْتُ,CV·CVC·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:102:1,aslot/axis3/0:102:1
0,102,2,الزَّاهِدَ,ءَزْزَاْهِدَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَزْزَاْهِدَ,CVC·CVV·CV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:102:2,aslot/axis3/0:102:2
0,102,3,مَرْزُوقًا,مَرْزُوْقَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مَرْزُوْقَنْاْ,CVC·CVV·CVCC,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:102:3,aslot/axis3/0:102:3
0,103,1,وَجَدْتُ,وَجَدْتُ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «جَدْتُ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة وَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:103:1,aslot/axis3/0:103:1
0,103,2,الْعِلْمَ,ءَلْعِلْمَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْعِلْمَ,CVC·CVC·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:103:2,aslot/axis3/0:103:2
0,103,3,نَافِعًا,نَاْفِعَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,نَاْفِعَنْاْ,CVV·CV·CVCC,5,NOT_MATCHED,نَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: نَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:103:3,aslot/axis3/0:103:3
0,104,1,زَعَمْتُ,زَعَمْتُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَعَمْتُ,CV·CVC·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:104:1,aslot/axis3/0:104:1
0,104,2,زَيْدًا,زَيْدَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدَنْاْ,CVC·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:104:2,aslot/axis3/0:104:2
0,104,3,عَالِمًا,عَاْلِمَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,عَاْلِمَنْاْ,CVV·CV·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:104:3,aslot/axis3/0:104:3
0,105,1,لَوْلَا,لَوْلَاْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:105:1,aslot/axis3/0:105:1
0,105,2,زَيْدٌ,زَيْدُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدُنْ,CVC·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:105:2,aslot/axis3/0:105:2
0,105,3,لَهَلَكْتُ,لَهَلَكْتُ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «هَلَكْتُ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة لَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:105:3,aslot/axis3/0:105:3
0,106,1,لَوْمَا,لَوْمَاْ,BLOCK,BLOCK_SYLLABLE_BOUNDARY_CROSSED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,القطع عند 2 يعبر حدًّا مقطعيًّا (CVC·CVV),aslot/axis4/0:106:1,aslot/axis3/0:106:1
0,106,2,زَيْدٌ,زَيْدُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدُنْ,CVC·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:106:2,aslot/axis3/0:106:2
0,106,3,لَهَلَكْتُ,لَهَلَكْتُ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «هَلَكْتُ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة لَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:106:3,aslot/axis3/0:106:3
0,107,1,لَومَا,لَوْمَاْ,BLOCK,BLOCK_SYLLABLE_BOUNDARY_CROSSED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,القطع عند 2 يعبر حدًّا مقطعيًّا (CVC·CVV),aslot/axis4/0:107:1,aslot/axis3/0:107:1
0,107,2,زَيْدٌ,زَيْدُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدُنْ,CVC·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:107:2,aslot/axis3/0:107:2
0,108,1,أَمَّا,أَمْمَاْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:108:1,aslot/axis3/0:108:1
0,108,2,زَيْدٌ,زَيْدُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدُنْ,CVC·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:108:2,aslot/axis3/0:108:2
0,108,3,فَمُجْتَهِدٌ,فَمُجْتَهِدُنْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «مُجْتَهِدُنْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة فَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:108:3,aslot/axis3/0:108:3
0,109,1,أَيْنَ,أَيْنَ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:109:1,aslot/axis3/0:109:1
0,109,2,تَذْهَبْ,تَذْهَبْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,تَذْهَبْ,CVC·CVC,4,NOT_MATCHED,تَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: تَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:109:2,aslot/axis3/0:109:2
0,109,3,أَذْهَبْ,أَذْهَبْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,أَذْهَبْ,CVC·CVC,4,NOT_MATCHED,أَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: أَ — INTERROGATIVE_HAMZA_PREFIX = DEFER,aslot/axis4/0:109:3,aslot/axis3/0:109:3
0,110,1,كَيْفَمَا,كَيْفَمَاْ,BLOCK,BLOCK_SYLLABLE_BOUNDARY_CROSSED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,القطع عند 2 يعبر حدًّا مقطعيًّا (CVC·CV·CVV),aslot/axis4/0:110:1,aslot/axis3/0:110:1
0,110,2,تَكُونُوا,تَكُوْنُوْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,تَكُوْنُوْ,CV·CVV·CVV,3,NOT_MATCHED,تَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: تَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:110:2,aslot/axis3/0:110:2
0,110,3,يُوَلَّ,يُوَلْلَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,يُوَلْلَ,CV·CVC·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:110:3,aslot/axis3/0:110:3
0,110,4,عَلَيْكُمْ,عَلَيْكُمْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,عَلَيْكُمْ,CV·CVC·CVC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:110:4,aslot/axis3/0:110:4
0,111,1,كُلَّمَا,كُلْلَمَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,كُلْلَمَاْ,CVC·CV·CVV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:111:1,aslot/axis3/0:111:1
0,111,2,دَخَلَ,دَخَلَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,دَخَلَ,CV·CV·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:111:2,aslot/axis3/0:111:2
0,111,3,نَبِيٌّ,نَبِيْيُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,نَبِيْيُنْ,CV·CVV·CVC,4,NOT_MATCHED,نَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: نَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:111:3,aslot/axis3/0:111:3
0,111,4,نَصَرُوهُ,نَصَرُوْهُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,نَصَرُوْهُ,CV·CV·CVV·CV,4,NOT_MATCHED,نَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: نَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:111:4,aslot/axis3/0:111:4
